238.54,232.67,25.676,0.21875,93.631
238.1,232.22,25.678,0.22005,NaN
212.77,206.9,25.761,0.30303,NaN
212.06,206.18,25.763,0.30565,NaN
211.8,205.93,25.764,0.30661,92.507
211.56,205.69,25.765,0.30749,NaN
10.416,5.2932,56.263,30.806,85.335
10.145,5.0634,57.855,32.398,85.501
9.8735,4.838,59.597,34.139,86.446
9.6025,4.6175,61.507,36.049,NaN
7.6599,3.2673,82.221,56.763,89.772
7.3888,3.1288,86.398,60.941,NaN
4.0924,3.2834,31.786,6.3281,87.039
3.8214,3.4394,28.006,2.5482,86.122
3.5504,3.609,24.567,0.89093,NaN
3.268,3.7982,21.323,4.1346,NaN
2.9857,3.9983,18.396,7.0616,78.888
2.7148,4.1993,15.856,9.6022,77.484
2.4438,4.4079,13.551,11.907,76.697
2.1728,4.6229,11.457,14.001,76.736
1.9018,4.8435,9.5518,15.906,77.557
1.6309,5.069,7.815,17.643,78.519
1.3601,5.2986,6.2277,19.23,NaN
1.0781,5.5417,4.7159,20.742,77.547
0.8074,5.7783,3.3854,22.072,76.748
0.53675,6.0178,2.1603,23.297,87.707
0,6.5,0,25.458,83.356
-0.25936,6.736,-0.93238,26.39,85.068
-0.51338,6.9687,-1.7842,27.242,84.328
-0.76385,7.1995,-2.5699,28.028,81.759
-1.0163,7.4335,-3.3123,28.77,81.565
-1.2686,7.6685,-4.009,29.467,84.419
-1.5013,7.8862,-4.6147,30.072,82.975
-1.7367,8.1073,-5.1942,30.652,81.092
-1.9669,8.3243,-5.7311,31.189,NaN
-2.2053,8.5496,-6.2582,31.716,81.122
-2.4333,8.7659,-6.7372,32.195,79.668
-2.6617,8.9831,-7.1937,32.651,82.973
-2.8888,9.1995,-7.6262,33.084,85.265
-3.114,9.4147,-8.0355,33.493,93.049
-3.5635,9.8455,-8.7987,34.256,86.964
-3.7879,10.061,-9.1553,34.613,83.209
-4.0105,10.275,-9.4941,34.952,80.321
-4.2329,10.49,-9.8189,35.277,79.41
-4.4541,10.704,-10.129,35.587,NaN
-4.6842,10.926,-10.439,35.896,82.513
-4.9065,11.141,-10.726,36.184,86.843
-5.1274,11.356,-11.001,36.459,NaN
-5.3588,11.58,-11.278,36.736,83.513
-5.5801,11.795,-11.533,36.991,82.314
-5.8007,12.01,-11.778,37.236,84.92
-6.0203,12.224,-12.013,37.471,NaN
-6.6948,12.882,-12.687,38.145,NaN
-7.8296,13.993,-13.678,39.136,82.456
-8.0493,14.208,-13.852,39.31,79.353
-8.2692,14.424,-14.021,39.479,NaN
-8.498,14.649,-14.192,39.649,77.269
-8.7173,14.864,-14.35,39.808,NaN
-8.9433,15.086,-14.509,39.966,76.633
-9.1647,15.304,-14.66,40.117,76.81
-9.3818,15.518,-14.804,40.261,77.265
-9.6035,15.736,-14.947,40.404,78.028
-9.8205,15.95,-15.083,40.54,79.032
-10.042,16.168,-15.218,40.676,NaN
-10.269,16.392,-15.352,40.81,82.038
-10.489,16.608,-15.48,40.937,83.344
-10.708,16.825,-15.603,41.061,85.197
-10.928,17.041,-15.724,41.181,85.658
-11.147,17.258,-15.841,41.299,87.673
-11.367,17.475,-15.956,41.414,86.744
-11.586,17.692,-16.067,41.525,85.028
-11.806,17.909,-16.177,41.634,84.094
-12.025,18.126,-16.283,41.741,85.547
-12.245,18.343,-16.387,41.845,NaN
-12.693,18.786,-16.592,42.049,88.134
-12.913,19.003,-16.688,42.146,86.369
-13.132,19.22,-16.783,42.241,NaN
-13.58,19.664,-16.97,42.427,86.505
-13.8,19.882,-17.058,42.516,89.67
-14.02,20.1,-17.145,42.602,90.193
-14.24,20.317,-17.229,42.687,15.3
