178.43,199.22,88.947,0.092008,90.422
178.32,199.02,88.946,0.093095,86.565
178.21,198.91,88.946,0.093641,89.223
178.1,198.71,88.945,0.094738,86.301
177.99,198.6,88.944,0.09529,87.147
177.88,198.49,88.943,0.095866,83.168
177.77,198.39,88.943,0.096421,NaN
177.65,198.18,88.942,0.097558,88.231
177.54,197.97,88.941,0.09868,88.708
177.43,197.76,88.94,0.099808,NaN
177.31,197.54,88.938,0.10097,84.093
177.2,197.43,88.938,0.10154,85.249
177.08,197.33,88.937,0.10211,86.704
176.97,197.22,88.937,0.10268,85.608
176.85,197.11,88.936,0.10326,91.221
176.74,197.01,88.936,0.10384,86.102
176.62,196.9,88.935,0.10441,91.862
176.5,196.79,88.934,0.105,88.528
176.39,196.69,88.934,0.10558,91.485
176.27,196.58,88.933,0.10616,NaN
176.16,196.47,88.933,0.10677,87.187
176.04,196.36,88.932,0.10736,84.474
175.92,196.25,88.931,0.10795,88.782
175.81,196.03,88.93,0.10913,NaN
175.34,195.81,88.929,0.11034,93.334
175.22,195.41,88.927,0.11256,NaN
175.1,187.63,88.882,0.15702,NaN
174.98,187.5,88.882,0.1578,80.893
174.86,187.38,88.881,0.15856,82.539
174.74,187.25,88.88,0.1593,82.85
174.62,187.12,88.879,0.16007,81.71
174.5,187,88.879,0.16083,84.428
174.38,186.87,88.878,0.16158,83.029
174.26,186.74,88.877,0.16236,81.646
174.14,186.62,88.876,0.16312,81.16
174.02,186.49,88.875,0.16389,78.189
173.9,186.36,88.875,0.16467,80.169
173.78,186.23,88.874,0.16544,80.939
173.66,186.1,88.873,0.16621,79.679
173.53,185.97,88.872,0.167,81.319
173.41,185.85,88.872,0.16778,NaN
173.29,185.71,88.871,0.16858,78.75
173.17,185.58,88.87,0.16937,79.892
173.05,185.45,88.869,0.17016,78.717
172.92,185.32,88.868,0.17095,78.161
172.8,185.2,88.868,0.17174,NaN
172.68,185.06,88.867,0.17257,78.922
172.56,184.93,88.866,0.17337,78.133
172.43,184.8,88.865,0.17417,79.595
166.47,184.67,88.864,0.17497,80.509
166.27,184.54,88.864,0.17578,NaN
166.05,184.4,88.863,0.17662,82.141
165.83,184.27,88.862,0.17743,81.737
165.61,184.14,88.861,0.17824,NaN
165.17,184,88.86,0.17909,79.183
164.95,183.87,88.859,0.1799,80.784
164.73,183.74,88.859,0.18072,82.298
164.5,183.61,88.858,0.18154,NaN
164.28,183.47,88.857,0.1824,90.615
164.05,183.2,88.855,0.18409,80.014
163.83,183.06,88.854,0.18492,80.775
163.61,182.93,88.854,0.18578,83.43
163.38,182.79,88.853,0.18662,83.472
163.16,182.66,88.852,0.18746,80.799
162.94,182.53,88.851,0.1883,NaN
162.72,182.39,88.85,0.18917,81.768
162.49,182.25,88.849,0.19002,81.771
162.27,182.12,88.848,0.19087,81.306
162.04,181.99,88.848,0.19172,82.44
161.82,181.85,88.847,0.19257,NaN
161.59,181.71,88.846,0.19346,81.557
161.37,181.58,88.845,0.19432,82.992
161.14,181.44,88.844,0.19518,84.298
160.92,181.31,88.843,0.19604,NaN
160.7,181.16,88.842,0.19694,83.828
160.47,181.03,88.842,0.19781,84.122
160.25,180.89,88.841,0.19867,86.03
160.03,180.76,88.84,0.19955,85.504
159.81,180.62,88.839,0.20042,NaN
159.58,180.48,88.838,0.20133,82.513
158.91,180.34,88.837,0.20221,83.017
158.68,180.21,88.836,0.2031,82.182
158.46,180.07,88.835,0.20398,79.699
158.23,179.93,88.834,0.20487,80.321
158.01,179.8,88.834,0.20576,81.36
157.79,179.66,88.833,0.20665,81.936
157.56,179.52,88.832,0.20754,80.585
157.34,179.38,88.831,0.20844,81.495
157.12,179.25,88.83,0.20934,NaN
156.89,179.1,88.829,0.21028,81.236
156.67,178.96,88.828,0.21118,79.295
156.45,178.82,88.827,0.21209,88.463
156.22,178.54,88.825,0.21394,80.511
156,178.4,88.824,0.21485,84.484
155.78,178.26,88.824,0.21577,88.126
155.55,178.13,88.823,0.21669,87.289
155.33,177.99,88.822,0.21762,82.984
155.11,177.85,88.821,0.21854,81.877
154.88,177.71,88.82,0.21947,NaN
154.66,177.56,88.819,0.22044,82.839
154.43,177.42,88.818,0.22137,NaN
154.2,177.27,88.817,0.22235,84.651
153.98,177.13,88.816,0.22329,83.134
153.75,176.99,88.815,0.22423,81.093
153.53,176.85,88.814,0.22517,80.955
153.3,176.71,88.813,0.22612,83.465
153.08,176.57,88.812,0.22707,83.023
152.86,176.43,88.811,0.22802,82.011
152.63,176.29,88.81,0.22898,81.912
134.24,176.14,88.809,0.22993,NaN
134.01,176,88.808,0.23093,83.316
133.79,175.85,88.807,0.2319,NaN
133.57,175.71,88.806,0.23291,79.732
133.33,175.56,88.805,0.23388,79.521
133.11,175.42,88.804,0.23485,NaN
132.88,175.27,88.803,0.23586,82.784
132.66,175.13,88.802,0.23684,NaN
132.44,174.98,88.801,0.23785,84.576
132.21,174.84,88.8,0.23884,82.559
53.352,174.69,88.8,0.23983,82.826
53.159,174.55,88.799,0.24082,81.204
52.388,174.41,88.798,0.24181,79.98
51.812,174.26,88.797,0.24281,89.78
51.428,173.97,88.794,0.24485,80.284
51.237,173.81,88.793,0.2459,81.281
51.046,173.67,88.792,0.24691,82.906
50.855,173.52,88.791,0.24793,79.92
49.699,173.37,88.79,0.24899,78.417
49.32,173.22,88.789,0.25001,78.419
48.548,173.08,88.788,0.25103,77.899
47.983,172.93,88.787,0.25206,78.948
47.795,172.79,88.786,0.25309,82.23
47.607,172.64,88.785,0.25412,83.297
47.419,172.49,88.784,0.25516,NaN
45.693,172.34,88.783,0.25624,82.377
45.507,172.19,88.782,0.25728,80.584
45.321,172.04,88.781,0.25833,81.07
45.136,171.89,88.78,0.25938,NaN
44.95,171.74,88.779,0.26048,80.108
44.21,171.59,88.778,0.26153,79.774
43.833,171.44,88.777,0.26259,NaN
43.08,171.29,88.776,0.2637,81.256
42.896,171.14,88.775,0.26477,79.965
42.529,170.99,88.773,0.26584,80.376
42.345,170.84,88.772,0.26692,80.642
42.162,170.69,88.771,0.268,85.102
41.973,170.54,88.77,0.26908,84.698
41.79,170.39,88.769,0.27015,NaN
41.607,170.23,88.768,0.27129,81.847
41.052,170.08,88.767,0.27238,NaN
40.869,169.92,88.766,0.27352,81.295
40.68,169.77,88.765,0.27462,83.549
40.49,169.62,88.764,0.27573,83.132
40.308,169.47,88.763,0.27683,92.232
39.755,169.01,88.759,0.28018,82.947
39.393,168.86,88.758,0.2813,83.569
39.211,168.71,88.757,0.28243,81.249
39.03,168.55,88.756,0.2836,80.498
38.849,168.4,88.755,0.28474,82.175
38.475,168.24,88.753,0.28587,NaN
38.114,168.08,88.752,0.28706,80.815
37.754,167.93,88.751,0.28821,78.92
37.574,167.77,88.75,0.28936,77.118
37.394,167.62,88.749,0.29051,79.222
37.035,167.46,88.748,0.29166,NaN
36.855,167.14,88.745,0.29409,NaN
36.676,166.98,88.744,0.29529,82.915
36.497,166.82,88.743,0.29647,80.79
36.318,166.67,88.742,0.29764,81.054
35.204,166.51,88.741,0.29882,NaN
35.026,166.35,88.739,0.30006,81.173
34.479,166.19,88.738,0.30125,80.889
33.939,166.03,88.737,0.30244,80.502
33.755,165.88,88.736,0.30364,NaN
33.402,165.71,88.734,0.30489,81.936
32.874,165.56,88.733,0.3061,81.849
32.698,165.4,88.732,0.30731,NaN
32.522,165.23,88.731,0.30858,82.596
32.171,165.07,88.73,0.3098,NaN
31.996,164.91,88.728,0.31107,84.993
31.821,164.75,88.727,0.3123,80.258
31.465,164.59,88.726,0.31354,79.833
31.291,164.43,88.725,0.31477,82.511
31.109,164.27,88.723,0.31602,85.701
30.936,164.11,88.722,0.31726,93.156
30.762,163.63,88.718,0.32103,82.086
30.416,163.47,88.717,0.3223,80.464
30.243,163.3,88.716,0.32357,82.95
30.07,163.14,88.714,0.32484,81.159
29.898,162.98,88.713,0.32612,NaN
29.381,162.81,88.712,0.32745,82.326
29.033,162.65,88.711,0.32874,81.79
28.684,162.49,88.709,0.33004,81.781
28.513,162.32,88.708,0.33133,NaN
28.343,162.15,88.707,0.33268,79.258
28.173,161.99,88.705,0.33398,NaN
28.003,161.82,88.704,0.33535,78.612
27.833,161.66,88.703,0.33667,79.456
27.488,161.49,88.701,0.33799,83.486
27.319,161.33,88.7,0.33932,86.646
27.151,161.16,88.699,0.34065,82.007
26.975,161,88.697,0.34198,83.415
26.807,160.83,88.696,0.34333,84.778
26.64,160.66,88.695,0.34467,NaN
26.472,160.49,88.693,0.34608,82.759
26.305,160.32,88.692,0.34743,81.491
26.138,160.16,88.691,0.3488,82.979
25.971,159.99,88.689,0.35016,82.865
25.805,159.82,88.688,0.35153,83.857
25.632,159.66,88.686,0.35291,86.208
25.466,159.49,88.685,0.35429,84.593
25.301,159.32,88.684,0.35568,NaN
25.135,159.15,88.682,0.35713,79.919
24.97,158.98,88.681,0.35852,78.312
24.805,158.81,88.679,0.35992,88.485
24.641,158.46,88.677,0.3628,79.822
24.477,158.29,88.675,0.36422,80.821
24.306,158.12,88.674,0.36564,87.8
24.142,157.95,88.672,0.36707,89.831
23.973,157.78,88.671,0.36851,88.205
23.81,157.61,88.669,0.36995,NaN
23.647,157.26,88.666,0.3729,NaN
23.485,156.92,88.663,0.37586,86.05
23.315,156.4,88.659,0.38027,85.459
23.153,156.23,88.658,0.38175,84.521
22.991,156.05,88.656,0.38323,84.4
22.83,155.88,88.655,0.38472,89.666
22.669,155.54,88.652,0.38772,86.861
22.186,155.36,88.65,0.38923,86.828
22.026,155.19,88.649,0.39074,NaN
21.866,155.01,88.647,0.39232,88.452
21.706,154.83,88.645,0.39384,NaN
21.546,154.48,88.642,0.39697,86.92
21.387,154.3,88.641,0.39851,86.045
21.221,154.13,88.639,0.40005,87.903
21.063,153.78,88.636,0.40315,89.266
20.898,153.6,88.635,0.40471,88.838
20.74,153.42,88.633,0.40628,88.47
20.582,152.9,88.628,0.411,91.258
20.418,152.54,88.625,0.41418,88.47
20.26,152.36,88.623,0.41584,NaN
20.103,151.82,88.619,0.42073,NaN
19.946,151.27,88.614,0.42573,87.996
19.783,151.09,88.612,0.42736,NaN
19.627,149.98,88.602,0.43767,88.46
19.471,149.8,88.6,0.43934,88.001
19.315,149.62,88.598,0.44101,89.86
19.154,149.44,88.597,0.44269,88.179
18.831,149.26,88.595,0.44438,88.71
18.676,148.91,88.592,0.44777,87.919
18.522,148.73,88.59,0.44947,88.924
18.367,148.55,88.588,0.45118,87.637
18.213,148.19,88.585,0.45461,88.909
18.053,147.83,88.581,0.45807,NaN
17.899,147.45,88.578,0.46167,85.518
17.746,147.27,88.576,0.46342,88.745
17.586,147.09,88.574,0.46517,87.419
17.434,146.91,88.572,0.46693,91.839
17.281,146.55,88.569,0.47046,93.727
16.824,145.99,88.563,0.47588,80.329
16.672,145.81,88.562,0.47767,NaN
16.521,145.62,88.56,0.47954,NaN
16.369,145.43,88.558,0.48142,84.352
16.212,145.25,88.556,0.48323,NaN
16.061,144.69,88.551,0.48878,80.325
15.904,144.51,88.549,0.49061,83.332
15.755,144.33,88.547,0.49245,NaN
15.605,144.14,88.545,0.49436,84.821
15.455,143.96,88.543,0.49621,85.442
15.305,143.77,88.541,0.49807,88.113
15.156,143.41,88.538,0.5018,88.002
15.006,143.22,88.536,0.50368,NaN
14.851,142.47,88.528,0.51141,NaN
14.702,142.09,88.524,0.51532,NaN
14.554,141.35,88.516,0.52305,85.966
14.399,141.17,88.514,0.525,87.454
14.251,140.98,88.512,0.52696,87.636
14.103,140.8,88.51,0.52892,87.29
13.956,140.61,88.508,0.53089,NaN
13.802,138.88,88.49,0.54943,88.155
13.655,138.7,88.488,0.55147,88.987
13.508,138.51,88.486,0.55352,89.002
13.361,138.32,88.484,0.55558,NaN
13.215,137.76,88.478,0.5618,NaN
13.068,136.98,88.469,0.57038,89.611
12.922,136.6,88.465,0.57463,NaN
12.77,135.45,88.452,0.58773,90.273
12.625,135.26,88.449,0.58991,89.893
12.479,135.07,88.447,0.59211,92.148
12.328,134.88,88.445,0.59431,90.145
12.032,134.49,88.441,0.59874,94.737
11.888,133.92,88.434,0.60545,92.042
11.744,133.15,88.425,0.61451,91.701
11.6,132.95,88.423,0.6168,NaN
11.456,54.165,86.126,2.9138,87.319
11.312,53.942,86.109,2.9299,87.355
11.164,53.719,86.093,2.9461,87.287
11.021,53.496,86.077,2.9624,87.014
10.872,53.272,86.06,2.9789,86.901
10.729,53.049,86.044,2.9955,NaN
10.586,52.817,86.026,3.0129,86.798
10.438,52.593,86.01,3.0298,86.545
10.296,52.37,85.992,3.0468,86.307
10.148,52.147,85.975,3.064,NaN
10.006,33.821,83.787,5.2519,84.269
9.8643,33.598,83.746,5.2933,84.285
9.7229,33.375,83.704,5.3352,84.133
9.5816,33.153,83.662,5.3776,84.346
9.4404,32.93,83.619,5.4207,84.405
9.2995,32.707,83.575,5.4643,84.523
9.1587,32.485,83.531,5.5085,84.482
9.0181,32.262,83.486,5.5533,NaN
8.8718,32.031,83.439,5.6006,85.085
8.7316,31.808,83.393,5.6467,85.194
8.5857,31.586,83.346,5.6934,85.094
8.4458,31.364,83.299,5.7408,85.068
8.3061,31.141,83.251,5.7888,85.198
8.1666,30.919,83.202,5.8375,85.309
8.0273,30.697,83.152,5.887,85.236
7.8881,30.475,83.102,5.9371,85.35
7.7492,30.253,83.051,5.9879,85.413
7.4674,30.031,83,6.0395,84.915
7.329,29.809,82.947,6.0919,84.889
7.1907,29.588,82.894,6.145,85.094
7.0469,29.366,82.84,6.199,84.996
6.909,29.144,82.786,6.2537,84.906
6.7713,28.923,82.73,6.3093,84.843
6.6337,28.701,82.674,6.3657,84.889
6.4964,28.48,82.616,6.423,84.557
6.3593,28.258,82.558,6.4812,84.299
6.2223,28.037,82.499,6.5403,83.812
6.0854,27.815,82.439,6.6003,NaN
5.9488,27.585,82.375,6.6638,92.589
5.8123,26.922,82.187,6.8528,84.74
5.6703,26.701,82.122,6.9178,85.374
5.5341,26.48,82.055,6.984,85.214
5.3981,26.26,81.988,7.0512,85.574
5.2623,26.039,81.92,7.1195,85.873
5.1267,25.818,81.85,7.189,85.372
4.9857,25.598,81.78,7.2597,85.413
4.8504,25.377,81.708,7.3316,85.373
4.7153,25.157,81.635,7.4047,85.175
4.5804,24.937,81.56,7.4792,NaN
4.4401,24.708,81.481,7.5581,84.745
4.3056,24.487,81.404,7.6352,NaN
4.1713,24.261,81.323,7.7162,83.846
4.0372,24.041,81.243,7.7963,84.49
3.9032,23.821,81.162,7.8777,84.16
3.7639,23.601,81.079,7.9608,84.221
3.6303,23.381,80.994,8.0454,84.385
3.4969,23.161,80.908,8.1315,84.427
3.3637,22.942,80.82,8.2193,84.056
3.2265,22.722,80.731,8.3086,84.538
3.0937,22.503,80.64,8.3997,NaN
2.8229,22.275,80.543,8.4964,84.23
2.6851,22.056,80.448,8.5913,84.923
2.553,21.837,80.351,8.688,84.511
2.421,21.618,80.253,8.7865,84.756
2.2892,21.4,80.152,8.8871,NaN
2.1522,20.963,79.945,9.0942,85.836
2.0208,20.745,79.838,9.2009,84.935
1.8896,20.53,79.731,9.3087,85.594
1.7532,20.321,79.624,9.4153,84.525
1.6224,20.117,79.518,9.5218,NaN
1.4918,14.302,75.173,13.866,NaN
1.3614,14.178,75.04,13.999,81.793
1.2311,14.06,74.911,14.128,81.129
1.0957,13.941,74.78,14.26,80.748
0.96591,13.824,74.647,14.392,79.323
0.83629,13.706,74.512,14.527,NaN
0.70691,13.585,74.37,14.669,80.479
0.57773,13.468,74.231,14.808,79.696
0.44476,13.352,74.09,14.949,76.775
0.31601,13.236,73.948,15.091,NaN
0.18612,13.117,73.797,15.242,70.926
0.059112,13.002,73.65,15.389,NaN
-0.069025,12.883,73.496,15.544,68.01
-0.19831,12.769,73.343,15.696,64.907
-0.32473,12.654,73.188,15.851,62.517
-0.45224,12.54,73.031,16.008,NaN
-0.58082,12.422,72.864,16.176,64.414
-0.70655,12.308,72.7,16.339,60.788
-0.83338,12.194,72.534,16.505,59.307
-0.96135,12.081,72.365,16.674,62.443
-1.0865,11.968,72.193,16.847,61.917
-1.2126,11.855,72.018,17.022,NaN
-1.3438,11.738,71.831,17.208,60.284
-9.1175,11.625,71.649,17.39,59.806
-9.5217,11.513,71.464,17.575,86.823
-9.7432,11.07,70.693,18.346,56.055
-9.9604,10.961,70.493,18.547,56.26
-10.069,10.852,70.289,18.75,56.963
-10.177,10.739,70.074,18.966,58.785
-10.289,10.631,69.863,19.177,60.148
-10.397,10.524,69.648,19.392,60.703
-10.505,10.416,69.429,19.61,60.952
-10.612,10.31,69.206,19.833,NaN
-10.719,10.198,68.968,20.071,61.799
-10.826,10.092,68.736,20.303,NaN
-10.933,9.9817,68.489,20.55,66.325
-11.039,9.8759,68.247,20.792,67.013
-11.145,9.7705,68.001,21.039,NaN
-11.251,9.6624,67.741,21.298,71.822
-11.467,9.558,67.485,21.554,NaN
-11.678,9.4498,67.213,21.827,81.975
-11.888,9.3466,66.947,22.093,86.178
-12.101,9.2439,66.676,22.364,81.527
-12.205,9.1416,66.399,22.64,75.053
-12.314,9.04,66.117,22.922,72.35
-12.417,8.9387,65.829,23.21,70.355
-12.624,8.8379,65.536,23.504,69.8
-12.727,8.7378,65.237,23.803,69.621
-12.933,8.6383,64.932,24.108,70.413
-13.035,8.539,64.62,24.419,NaN
-13.137,8.4362,64.288,24.751,70.525
-13.346,8.3381,63.963,25.076,69.951
-13.447,8.2403,63.631,25.409,NaN
-13.654,8.1387,63.276,25.764,NaN
-13.854,7.7457,61.802,27.237,NaN
-13.956,7.6479,61.408,27.631,72.575
-14.155,7.5537,61.018,28.021,72.271
-14.255,7.4603,60.62,28.419,72.846
-14.457,7.3675,60.213,28.826,74.056
-14.654,7.2753,59.797,29.243,75.666
-14.753,7.1838,59.371,29.669,77.494
-14.851,7.0931,58.936,30.103,79.663
-14.949,7.0029,58.491,30.549,82.967
-15.047,6.9135,58.035,31.004,87.21
-15.242,6.8245,57.568,31.472,85.741
-15.339,6.7362,57.089,31.95,NaN
-15.435,6.6449,56.578,32.461,77.006
-15.532,6.558,56.076,32.964,75.215
-17.312,6.4718,55.561,33.479,74.226
-17.403,6.3862,55.033,34.007,73.498
-17.588,6.3014,54.492,34.548,NaN
-17.678,6.2139,53.914,35.125,72.238
-17.857,6.1307,53.345,35.694,72.396
-17.946,6.0485,52.763,36.276,72.397
-18.212,5.9671,52.167,36.872,72.426
-18.3,5.8865,51.555,37.484,73.232
-23.536,5.807,50.929,38.11,74.289
-25.235,5.7282,50.287,38.753,75.824
-26.264,5.6503,49.628,39.412,76.561
-26.322,5.5733,48.951,40.088,NaN
-26.379,5.4942,48.229,40.81,79.383
-26.603,5.4192,47.516,41.523,82.153
-26.658,5.3453,46.786,42.253,85.433
-29.388,5.2723,46.037,43.002,93.448
-29.601,4.9914,42.84,46.199,81.936
-29.635,4.9213,41.953,47.087,80.66
-29.669,4.8553,41.077,47.962,80.966
-29.702,4.7905,40.181,48.859,82.013
-29.736,4.7271,39.263,49.777,82.469
-29.769,4.6652,38.322,50.717,82.65
-29.802,4.6046,37.359,51.681,NaN
-29.836,4.5431,36.331,52.709,82.068
-29.868,4.4856,35.32,53.72,NaN
-29.9,4.428,34.254,54.786,81.577
-30.025,4.3737,33.195,55.845,81.786
-30.203,4.321,32.111,56.928,81.946
-30.232,4.2702,31.006,58.033,82.555
-30.26,4.2211,29.881,59.159,84.37
-30.287,4.1739,28.731,60.308,86.321
-30.315,4.1285,27.561,61.479,86.86
-30.342,4.0851,26.369,62.67,87.453
-30.368,4.0434,25.154,63.885,87.887
-30.546,4.0039,23.921,65.118,88.944
-30.57,3.9662,22.663,66.377,90.222
-30.594,3.9306,21.383,67.657,90.532
-30.617,3.8655,18.766,70.274,89.132
-30.641,3.8361,17.428,71.611,87.368
-30.664,3.8089,16.075,72.964,85.169
-30.686,3.784,14.707,74.332,83.669
-30.708,3.7613,13.326,75.713,82.88
-30.73,3.7408,11.934,77.106,82.492
-30.751,3.7227,10.531,78.509,NaN
-30.772,3.7062,9.0607,79.979,83.468
-30.793,3.6928,7.6429,81.396,84.568
-30.813,3.6817,6.2235,82.816,85.455
-31.735,3.6729,4.8041,84.235,91.086
-31.745,3.6621,1.9214,87.118,83.089
-31.872,3.6601,0.45867,88.581,81.65
-31.879,3.6605,-0.93678,89.976,81.14
-31.887,3.6632,-2.3817,91.421,81.327
-31.894,3.6679,-3.7609,92.8,81.299
-31.901,3.6747,-5.1295,94.169,81.311
-31.907,3.6836,-6.4839,95.523,81.82
-31.914,3.6944,-7.828,96.867,82.596
-31.92,3.7072,-9.1566,98.196,83.065
-31.927,3.722,-10.47,99.509,83.517
-31.933,3.7386,-11.766,100.81,NaN
-31.939,3.7577,-13.096,102.14,83.507
-31.944,3.7779,-14.353,103.39,83.378
-31.95,3.7998,-15.59,104.63,83.575
-31.955,3.8233,-16.804,105.84,83.16
-31.96,3.8483,-17.997,107.04,83.131
-31.965,3.8747,-19.165,108.2,82.777
-31.97,3.9026,-20.311,109.35,82.907
-31.975,3.9319,-21.432,110.47,NaN
-31.979,3.9632,-22.559,111.6,83.505
-31.983,3.9949,-23.629,112.67,82.579
-31.987,4.0281,-24.685,113.72,NaN
-31.991,4.0632,-25.74,114.78,83.834
-31.994,4.0981,-26.734,115.77,83.397
-31.997,4.1341,-27.709,116.75,84.216
-32,4.171,-28.659,117.7,84.469
-32.003,4.209,-29.591,118.63,84.635
-32.005,4.2478,-30.5,119.54,85.614
-32.011,4.2874,-31.388,120.43,85.421
-32.013,4.3279,-32.255,121.29,85.205
-32.014,4.369,-33.1,122.14,15.3
